"student_id","name","course_name","semester_name","attendance_percentage","midterm","final","project","average_score"
111,"Robert Lopez","Course 19","Semester 1",89,71,78,88,"79.00"
111,"Robert Lopez","Course 11","Semester 2",61,65,95,74,"78.00"
111,"Robert Lopez","Course 14","Semester 2",68,94,71,59,"74.67"
111,"Robert Lopez","Course 15","Semester 2",86,94,52,78,"74.67"
111,"Robert Lopez","Course 16","Semester 2",76,80,74,76,"76.67"
111,"Robert Lopez","Course 17","Semester 2",77,58,58,59,"58.33"
111,"Robert Lopez","Course 12","Semester 3",32,31,33,49,"37.67"
111,"Robert Lopez","Course 14","Semester 3",87,54,88,50,"64.00"
111,"Robert Lopez","Course 16","Semester 3",70,100,98,94,"97.33"
111,"Robert Lopez","Course 17","Semester 3",92,79,65,61,"68.33"
112,"Andrea Simmons","Course 11","Semester 1",76,80,56,61,"65.67"
112,"Andrea Simmons","Course 16","Semester 1",44,42,36,45,"41.00"
112,"Andrea Simmons","Course 17","Semester 1",74,40,42,35,"39.00"
112,"Andrea Simmons","Course 20","Semester 1",66,89,94,81,"88.00"
112,"Andrea Simmons","Course 14","Semester 2",62,52,51,71,"58.00"
112,"Andrea Simmons","Course 16","Semester 2",78,91,75,81,"82.33"
112,"Andrea Simmons","Course 17","Semester 2",73,81,78,78,"79.00"
112,"Andrea Simmons","Course 18","Semester 2",100,65,85,60,"70.00"
112,"Andrea Simmons","Course 13","Semester 3",63,96,85,55,"78.67"
112,"Andrea Simmons","Course 15","Semester 3",69,100,71,90,"87.00"
112,"Andrea Simmons","Course 17","Semester 3",91,83,97,83,"87.67"
112,"Andrea Simmons","Course 18","Semester 3",74,44,39,32,"38.33"
113,"Joel Hess","Course 15","Semester 1",61,90,70,67,"75.67"
113,"Joel Hess","Course 16","Semester 1",88,73,60,72,"68.33"
113,"Joel Hess","Course 17","Semester 1",61,58,69,51,"59.33"
113,"Joel Hess","Course 19","Semester 1",74,64,57,91,"70.67"
113,"Joel Hess","Course 11","Semester 2",65,98,91,84,"91.00"
113,"Joel Hess","Course 12","Semester 2",61,41,46,38,"41.67"
113,"Joel Hess","Course 19","Semester 2",100,77,54,78,"69.67"
113,"Joel Hess","Course 20","Semester 2",73,68,54,99,"73.67"
113,"Joel Hess","Course 11","Semester 3",77,79,92,63,"78.00"
113,"Joel Hess","Course 12","Semester 3",65,100,63,57,"73.33"
113,"Joel Hess","Course 13","Semester 3",75,53,98,86,"79.00"
113,"Joel Hess","Course 16","Semester 3",60,56,95,78,"76.33"
114,"Anthony Kim","Course 16","Semester 1",67,91,62,95,"82.67"
114,"Anthony Kim","Course 18","Semester 1",95,58,60,64,"60.67"
114,"Anthony Kim","Course 19","Semester 1",71,98,79,59,"78.67"
114,"Anthony Kim","Course 20","Semester 1",79,93,99,78,"90.00"
114,"Anthony Kim","Course 12","Semester 2",73,93,82,77,"84.00"
114,"Anthony Kim","Course 15","Semester 2",94,50,85,96,"77.00"
114,"Anthony Kim","Course 18","Semester 2",74,72,63,79,"71.33"
114,"Anthony Kim","Course 19","Semester 2",89,89,76,100,"88.33"
114,"Anthony Kim","Course 11","Semester 3",62,92,68,52,"70.67"
114,"Anthony Kim","Course 13","Semester 3",70,61,62,56,"59.67"
114,"Anthony Kim","Course 15","Semester 3",70,97,77,88,"87.33"
114,"Anthony Kim","Course 17","Semester 3",68,84,53,74,"70.33"
115,"Travis Moore","Course 18","Semester 1",44,39,49,40,"42.67"
115,"Travis Moore","Course 19","Semester 1",72,65,64,58,"62.33"
115,"Travis Moore","Course 20","Semester 1",74,61,74,77,"70.67"
115,"Travis Moore","Course 12","Semester 2",91,77,54,70,"67.00"
115,"Travis Moore","Course 14","Semester 2",69,47,30,41,"39.33"
115,"Travis Moore","Course 16","Semester 2",86,98,54,61,"71.00"
115,"Travis Moore","Course 18","Semester 2",97,78,53,66,"65.67"
115,"Travis Moore","Course 11","Semester 3",99,52,65,64,"60.33"
115,"Travis Moore","Course 12","Semester 3",73,43,38,37,"39.33"
115,"Travis Moore","Course 16","Semester 3",63,50,72,68,"63.33"
116,"John Austin","Course 12","Semester 1",68,75,80,94,"83.00"
116,"John Austin","Course 16","Semester 1",95,96,56,64,"72.00"
116,"John Austin","Course 14","Semester 2",66,95,68,69,"77.33"
116,"John Austin","Course 17","Semester 2",71,94,82,56,"77.33"
116,"John Austin","Course 19","Semester 2",62,70,88,56,"71.33"
116,"John Austin","Course 12","Semester 3",76,67,71,67,"68.33"
116,"John Austin","Course 14","Semester 3",77,71,80,64,"71.67"
116,"John Austin","Course 15","Semester 3",63,90,58,86,"78.00"
116,"John Austin","Course 16","Semester 3",77,98,95,52,"81.67"
116,"John Austin","Course 19","Semester 3",86,99,91,70,"86.67"
117,"Ruth Cortez","Course 12","Semester 1",86,70,72,64,"68.67"
117,"Ruth Cortez","Course 14","Semester 1",98,86,62,76,"74.67"
117,"Ruth Cortez","Course 19","Semester 1",73,88,88,70,"82.00"
117,"Ruth Cortez","Course 12","Semester 2",88,93,91,93,"92.33"
117,"Ruth Cortez","Course 15","Semester 2",96,67,82,84,"77.67"
117,"Ruth Cortez","Course 16","Semester 2",67,91,65,57,"71.00"
117,"Ruth Cortez","Course 11","Semester 3",90,64,57,58,"59.67"
117,"Ruth Cortez","Course 14","Semester 3",84,73,100,78,"83.67"
117,"Ruth Cortez","Course 15","Semester 3",83,85,84,65,"78.00"
117,"Ruth Cortez","Course 17","Semester 3",76,72,52,52,"58.67"
118,"Andrea Moore","Course 14","Semester 1",66,65,83,93,"80.33"
118,"Andrea Moore","Course 16","Semester 1",62,48,48,39,"45.00"
118,"Andrea Moore","Course 17","Semester 1",69,98,80,80,"86.00"
118,"Andrea Moore","Course 19","Semester 1",55,32,33,39,"34.67"
118,"Andrea Moore","Course 12","Semester 2",99,91,67,68,"75.33"
118,"Andrea Moore","Course 13","Semester 2",69,65,65,63,"64.33"
118,"Andrea Moore","Course 17","Semester 2",32,30,42,39,"37.00"
118,"Andrea Moore","Course 20","Semester 2",72,91,91,96,"92.67"
118,"Andrea Moore","Course 11","Semester 3",100,53,97,85,"78.33"
118,"Andrea Moore","Course 12","Semester 3",62,30,43,37,"36.67"
118,"Andrea Moore","Course 13","Semester 3",64,54,98,79,"77.00"
119,"Dr. Sarah Nguyen","Course 11","Semester 1",84,83,56,62,"67.00"
119,"Dr. Sarah Nguyen","Course 14","Semester 1",97,81,60,79,"73.33"
119,"Dr. Sarah Nguyen","Course 17","Semester 1",30,33,32,36,"33.67"
119,"Dr. Sarah Nguyen","Course 12","Semester 2",94,82,65,70,"72.33"
119,"Dr. Sarah Nguyen","Course 13","Semester 2",98,78,77,88,"81.00"
119,"Dr. Sarah Nguyen","Course 15","Semester 2",100,71,58,68,"65.67"
119,"Dr. Sarah Nguyen","Course 16","Semester 2",60,80,76,56,"70.67"
119,"Dr. Sarah Nguyen","Course 20","Semester 2",77,92,59,87,"79.33"
119,"Dr. Sarah Nguyen","Course 11","Semester 3",74,97,90,80,"89.00"
119,"Dr. Sarah Nguyen","Course 17","Semester 3",71,52,63,82,"65.67"
120,"Robert Lawrence","Course 11","Semester 1",41,43,32,31,"35.33"
120,"Robert Lawrence","Course 13","Semester 1",94,68,95,71,"78.00"
120,"Robert Lawrence","Course 15","Semester 1",93,66,63,71,"66.67"
120,"Robert Lawrence","Course 17","Semester 1",86,55,53,65,"57.67"
120,"Robert Lawrence","Course 16","Semester 2",48,34,35,32,"33.67"
120,"Robert Lawrence","Course 17","Semester 2",98,56,61,76,"64.33"
120,"Robert Lawrence","Course 12","Semester 3",60,41,39,41,"40.33"
120,"Robert Lawrence","Course 13","Semester 3",63,66,76,63,"68.33"
120,"Robert Lawrence","Course 14","Semester 3",66,89,99,61,"83.00"
120,"Robert Lawrence","Course 18","Semester 3",72,40,47,30,"39.00"
121,"Elizabeth Turner","Course 17","Semester 1",95,99,100,73,"90.67"
121,"Elizabeth Turner","Course 18","Semester 1",87,73,59,92,"74.67"
121,"Elizabeth Turner","Course 12","Semester 2",66,82,61,84,"75.67"
121,"Elizabeth Turner","Course 13","Semester 2",70,74,59,54,"62.33"
121,"Elizabeth Turner","Course 14","Semester 2",85,93,53,71,"72.33"
121,"Elizabeth Turner","Course 20","Semester 2",40,39,30,40,"36.33"
121,"Elizabeth Turner","Course 12","Semester 3",96,100,53,62,"71.67"
121,"Elizabeth Turner","Course 13","Semester 3",70,62,62,60,"61.33"
121,"Elizabeth Turner","Course 14","Semester 3",62,73,74,85,"77.33"
121,"Elizabeth Turner","Course 15","Semester 3",73,64,61,70,"65.00"
121,"Elizabeth Turner","Course 17","Semester 3",74,33,49,48,"43.33"
122,"Heather Watson","Course 17","Semester 1",63,76,62,91,"76.33"
122,"Heather Watson","Course 20","Semester 1",67,77,80,83,"80.00"
122,"Heather Watson","Course 11","Semester 2",95,57,53,79,"63.00"
122,"Heather Watson","Course 14","Semester 2",87,77,62,63,"67.33"
122,"Heather Watson","Course 16","Semester 2",80,59,71,86,"72.00"
122,"Heather Watson","Course 19","Semester 2",96,70,89,75,"78.00"
122,"Heather Watson","Course 12","Semester 3",98,100,100,67,"89.00"
122,"Heather Watson","Course 13","Semester 3",92,71,92,71,"78.00"
122,"Heather Watson","Course 15","Semester 3",72,78,66,87,"77.00"
122,"Heather Watson","Course 16","Semester 3",68,92,93,83,"89.33"
123,"Erica Dickerson","Course 11","Semester 1",78,69,81,78,"76.00"
123,"Erica Dickerson","Course 12","Semester 1",99,54,62,55,"57.00"
123,"Erica Dickerson","Course 15","Semester 1",65,54,53,59,"55.33"
123,"Erica Dickerson","Course 20","Semester 1",87,82,55,84,"73.67"
123,"Erica Dickerson","Course 14","Semester 2",94,92,79,97,"89.33"
123,"Erica Dickerson","Course 16","Semester 2",92,85,94,87,"88.67"
123,"Erica Dickerson","Course 18","Semester 2",98,85,64,51,"66.67"
123,"Erica Dickerson","Course 19","Semester 2",78,58,81,84,"74.33"
123,"Erica Dickerson","Course 12","Semester 3",55,38,33,35,"35.33"
123,"Erica Dickerson","Course 14","Semester 3",79,95,84,57,"78.67"
123,"Erica Dickerson","Course 15","Semester 3",72,56,74,100,"76.67"
123,"Erica Dickerson","Course 16","Semester 3",62,80,65,80,"75.00"
124,"Katherine Terry","Course 11","Semester 1",67,71,58,90,"73.00"
124,"Katherine Terry","Course 14","Semester 1",75,43,31,39,"37.67"
124,"Katherine Terry","Course 19","Semester 1",67,55,94,100,"83.00"
124,"Katherine Terry","Course 20","Semester 1",76,62,62,70,"64.67"
124,"Katherine Terry","Course 12","Semester 2",72,91,100,89,"93.33"
124,"Katherine Terry","Course 13","Semester 2",76,78,62,54,"64.67"
124,"Katherine Terry","Course 15","Semester 2",73,78,68,86,"77.33"
124,"Katherine Terry","Course 16","Semester 2",81,90,83,73,"82.00"
124,"Katherine Terry","Course 18","Semester 2",92,87,93,63,"81.00"
124,"Katherine Terry","Course 12","Semester 3",79,94,79,51,"74.67"
124,"Katherine Terry","Course 13","Semester 3",77,51,78,64,"64.33"
124,"Katherine Terry","Course 16","Semester 3",94,52,91,67,"70.00"
124,"Katherine Terry","Course 19","Semester 3",66,54,94,53,"67.00"
125,"Patrick Ortiz","Course 13","Semester 1",95,65,52,96,"71.00"
125,"Patrick Ortiz","Course 17","Semester 1",60,42,44,30,"38.67"
125,"Patrick Ortiz","Course 18","Semester 1",89,83,50,73,"68.67"
125,"Patrick Ortiz","Course 16","Semester 2",71,87,67,100,"84.67"
125,"Patrick Ortiz","Course 18","Semester 2",79,81,90,69,"80.00"
125,"Patrick Ortiz","Course 19","Semester 2",60,82,78,93,"84.33"
125,"Patrick Ortiz","Course 13","Semester 3",97,67,62,76,"68.33"
125,"Patrick Ortiz","Course 15","Semester 3",38,47,49,31,"42.33"
125,"Patrick Ortiz","Course 20","Semester 3",89,52,70,65,"62.33"
126,"Christopher Moon","Course 13","Semester 1",60,79,90,51,"73.33"
126,"Christopher Moon","Course 16","Semester 1",30,32,41,47,"40.00"
126,"Christopher Moon","Course 11","Semester 2",89,66,64,54,"61.33"
126,"Christopher Moon","Course 13","Semester 2",30,46,35,35,"38.67"
126,"Christopher Moon","Course 17","Semester 2",65,89,66,67,"74.00"
126,"Christopher Moon","Course 18","Semester 2",96,58,60,75,"64.33"
126,"Christopher Moon","Course 13","Semester 3",83,71,85,89,"81.67"
126,"Christopher Moon","Course 15","Semester 3",88,97,88,99,"94.67"
126,"Christopher Moon","Course 16","Semester 3",69,99,81,67,"82.33"
127,"Joseph Wong","Course 13","Semester 1",85,51,59,55,"55.00"
127,"Joseph Wong","Course 14","Semester 1",69,84,99,77,"86.67"
127,"Joseph Wong","Course 17","Semester 1",98,52,82,78,"70.67"
127,"Joseph Wong","Course 19","Semester 1",89,83,51,94,"76.00"
127,"Joseph Wong","Course 11","Semester 2",85,93,98,87,"92.67"
127,"Joseph Wong","Course 13","Semester 2",61,74,55,99,"76.00"
127,"Joseph Wong","Course 19","Semester 2",73,93,76,98,"89.00"
127,"Joseph Wong","Course 20","Semester 2",94,99,80,74,"84.33"
127,"Joseph Wong","Course 11","Semester 3",74,42,33,44,"39.67"
127,"Joseph Wong","Course 15","Semester 3",88,73,82,58,"71.00"
127,"Joseph Wong","Course 20","Semester 3",77,59,61,53,"57.67"
128,"Jessica Chang","Course 14","Semester 1",34,45,48,47,"46.67"
128,"Jessica Chang","Course 16","Semester 1",46,49,36,45,"43.33"
128,"Jessica Chang","Course 17","Semester 1",69,72,95,69,"78.67"
128,"Jessica Chang","Course 19","Semester 1",77,90,63,51,"68.00"
128,"Jessica Chang","Course 20","Semester 1",89,61,67,95,"74.33"
128,"Jessica Chang","Course 11","Semester 2",62,90,52,65,"69.00"
128,"Jessica Chang","Course 12","Semester 2",64,53,77,72,"67.33"
128,"Jessica Chang","Course 14","Semester 2",78,75,91,95,"87.00"
128,"Jessica Chang","Course 16","Semester 2",67,73,98,67,"79.33"
128,"Jessica Chang","Course 12","Semester 3",94,53,52,89,"64.67"
128,"Jessica Chang","Course 19","Semester 3",97,84,95,53,"77.33"
128,"Jessica Chang","Course 20","Semester 3",87,94,80,73,"82.33"
129,"Teresa Perry","Course 11","Semester 1",55,36,49,47,"44.00"
129,"Teresa Perry","Course 15","Semester 1",66,99,92,71,"87.33"
129,"Teresa Perry","Course 18","Semester 1",91,69,59,70,"66.00"
129,"Teresa Perry","Course 19","Semester 1",93,70,57,61,"62.67"
129,"Teresa Perry","Course 20","Semester 1",55,39,40,35,"38.00"
129,"Teresa Perry","Course 13","Semester 2",64,98,59,61,"72.67"
129,"Teresa Perry","Course 15","Semester 2",89,69,63,89,"73.67"
129,"Teresa Perry","Course 16","Semester 2",80,69,87,61,"72.33"
129,"Teresa Perry","Course 14","Semester 3",88,82,94,92,"89.33"
129,"Teresa Perry","Course 15","Semester 3",82,67,93,70,"76.67"
129,"Teresa Perry","Course 19","Semester 3",97,59,76,54,"63.00"
130,"James Ali","Course 11","Semester 1",81,59,55,78,"64.00"
130,"James Ali","Course 13","Semester 1",60,38,49,33,"40.00"
130,"James Ali","Course 15","Semester 1",85,94,70,64,"76.00"
130,"James Ali","Course 19","Semester 1",88,61,76,100,"79.00"
130,"James Ali","Course 17","Semester 2",80,53,53,94,"66.67"
130,"James Ali","Course 19","Semester 2",64,51,85,90,"75.33"
130,"James Ali","Course 11","Semester 3",95,70,65,69,"68.00"
130,"James Ali","Course 18","Semester 3",98,84,77,60,"73.67"
130,"James Ali","Course 20","Semester 3",83,50,74,78,"67.33"
131,"Sarah Thompson","Course 11","Semester 1",86,81,70,91,"80.67"
131,"Sarah Thompson","Course 15","Semester 1",62,98,88,57,"81.00"
131,"Sarah Thompson","Course 17","Semester 1",81,68,76,100,"81.33"
131,"Sarah Thompson","Course 18","Semester 1",73,54,52,69,"58.33"
131,"Sarah Thompson","Course 11","Semester 2",74,97,73,80,"83.33"
131,"Sarah Thompson","Course 15","Semester 2",78,55,61,78,"64.67"
131,"Sarah Thompson","Course 11","Semester 3",81,77,97,65,"79.67"
131,"Sarah Thompson","Course 14","Semester 3",92,83,92,100,"91.67"
131,"Sarah Thompson","Course 17","Semester 3",78,83,71,93,"82.33"
132,"Steve Henry","Course 11","Semester 1",77,58,80,86,"74.67"
132,"Steve Henry","Course 18","Semester 1",93,94,71,91,"85.33"
132,"Steve Henry","Course 19","Semester 1",87,55,99,59,"71.00"
132,"Steve Henry","Course 20","Semester 1",95,87,78,91,"85.33"
132,"Steve Henry","Course 11","Semester 2",61,47,48,40,"45.00"
132,"Steve Henry","Course 13","Semester 2",73,86,68,69,"74.33"
132,"Steve Henry","Course 16","Semester 2",76,81,51,81,"71.00"
132,"Steve Henry","Course 15","Semester 3",93,51,86,94,"77.00"
132,"Steve Henry","Course 16","Semester 3",77,82,89,86,"85.67"
132,"Steve Henry","Course 18","Semester 3",69,63,91,82,"78.67"
132,"Steve Henry","Course 19","Semester 3",62,87,69,54,"70.00"
132,"Steve Henry","Course 20","Semester 3",87,88,51,76,"71.67"
133,"Alex Delgado","Course 12","Semester 1",50,30,37,43,"36.67"
133,"Alex Delgado","Course 13","Semester 1",61,86,52,70,"69.33"
133,"Alex Delgado","Course 13","Semester 2",94,58,80,98,"78.67"
133,"Alex Delgado","Course 15","Semester 2",67,61,67,71,"66.33"
133,"Alex Delgado","Course 16","Semester 2",84,52,79,58,"63.00"
133,"Alex Delgado","Course 17","Semester 2",74,87,77,58,"74.00"
133,"Alex Delgado","Course 13","Semester 3",85,86,96,54,"78.67"
133,"Alex Delgado","Course 15","Semester 3",90,72,70,56,"66.00"
133,"Alex Delgado","Course 16","Semester 3",87,72,61,86,"73.00"
133,"Alex Delgado","Course 20","Semester 3",62,77,51,56,"61.33"
134,"David Pham","Course 14","Semester 1",54,35,38,44,"39.00"
134,"David Pham","Course 15","Semester 1",96,58,82,53,"64.33"
134,"David Pham","Course 16","Semester 1",83,62,78,59,"66.33"
134,"David Pham","Course 17","Semester 1",83,80,91,68,"79.67"
134,"David Pham","Course 12","Semester 2",90,100,93,92,"95.00"
134,"David Pham","Course 13","Semester 2",85,85,90,81,"85.33"
134,"David Pham","Course 15","Semester 2",73,42,31,43,"38.67"
134,"David Pham","Course 19","Semester 2",92,51,64,94,"69.67"
134,"David Pham","Course 14","Semester 3",69,46,46,48,"46.67"
134,"David Pham","Course 15","Semester 3",67,49,44,32,"41.67"
134,"David Pham","Course 18","Semester 3",64,70,99,89,"86.00"
134,"David Pham","Course 20","Semester 3",46,32,32,41,"35.00"
135,"Dennis Davis","Course 12","Semester 1",68,97,89,65,"83.67"
135,"Dennis Davis","Course 19","Semester 1",79,87,58,93,"79.33"
135,"Dennis Davis","Course 12","Semester 2",66,50,53,68,"57.00"
135,"Dennis Davis","Course 13","Semester 2",63,60,52,92,"68.00"
135,"Dennis Davis","Course 18","Semester 2",78,50,61,77,"62.67"
135,"Dennis Davis","Course 19","Semester 2",97,83,61,51,"65.00"
135,"Dennis Davis","Course 14","Semester 3",84,59,51,78,"62.67"
135,"Dennis Davis","Course 15","Semester 3",71,89,91,52,"77.33"
135,"Dennis Davis","Course 19","Semester 3",81,78,83,63,"74.67"
136,"Angela Bowman","Course 11","Semester 1",69,38,32,39,"36.33"
136,"Angela Bowman","Course 17","Semester 1",64,71,63,66,"66.67"
136,"Angela Bowman","Course 19","Semester 1",66,97,67,74,"79.33"
136,"Angela Bowman","Course 12","Semester 2",71,30,45,45,"40.00"
136,"Angela Bowman","Course 15","Semester 2",87,89,56,83,"76.00"
136,"Angela Bowman","Course 17","Semester 2",87,73,73,79,"75.00"
136,"Angela Bowman","Course 19","Semester 2",96,56,94,83,"77.67"
136,"Angela Bowman","Course 11","Semester 3",93,97,74,58,"76.33"
136,"Angela Bowman","Course 14","Semester 3",100,100,75,57,"77.33"
136,"Angela Bowman","Course 20","Semester 3",70,49,48,37,"44.67"
137,"Tracy Harrison","Course 13","Semester 1",65,57,80,92,"76.33"
137,"Tracy Harrison","Course 15","Semester 1",60,69,84,74,"75.67"
137,"Tracy Harrison","Course 18","Semester 1",70,98,56,87,"80.33"
137,"Tracy Harrison","Course 12","Semester 2",65,77,94,74,"81.67"
137,"Tracy Harrison","Course 17","Semester 2",65,90,83,60,"77.67"
137,"Tracy Harrison","Course 18","Semester 2",96,50,82,67,"66.33"
137,"Tracy Harrison","Course 20","Semester 2",70,71,70,97,"79.33"
137,"Tracy Harrison","Course 12","Semester 3",61,55,98,79,"77.33"
137,"Tracy Harrison","Course 14","Semester 3",99,59,69,96,"74.67"
137,"Tracy Harrison","Course 16","Semester 3",61,56,64,98,"72.67"
138,"Danielle Woods","Course 11","Semester 1",100,56,52,51,"53.00"
138,"Danielle Woods","Course 15","Semester 1",75,50,59,71,"60.00"
138,"Danielle Woods","Course 16","Semester 1",71,94,90,79,"87.67"
138,"Danielle Woods","Course 20","Semester 1",84,63,71,50,"61.33"
138,"Danielle Woods","Course 13","Semester 2",84,50,97,82,"76.33"
138,"Danielle Woods","Course 15","Semester 2",76,82,89,75,"82.00"
138,"Danielle Woods","Course 16","Semester 2",87,54,50,71,"58.33"
138,"Danielle Woods","Course 17","Semester 2",97,84,63,60,"69.00"
138,"Danielle Woods","Course 20","Semester 2",72,86,71,94,"83.67"
138,"Danielle Woods","Course 13","Semester 3",69,60,67,98,"75.00"
138,"Danielle Woods","Course 15","Semester 3",74,32,48,44,"41.33"
138,"Danielle Woods","Course 18","Semester 3",69,87,69,88,"81.33"
138,"Danielle Woods","Course 20","Semester 3",60,57,83,62,"67.33"
139,"Lawrence Ross","Course 11","Semester 1",69,65,88,87,"80.00"
139,"Lawrence Ross","Course 13","Semester 1",91,82,75,87,"81.33"
139,"Lawrence Ross","Course 15","Semester 1",42,32,48,38,"39.33"
139,"Lawrence Ross","Course 17","Semester 1",82,94,98,94,"95.33"
139,"Lawrence Ross","Course 20","Semester 1",35,30,31,37,"32.67"
139,"Lawrence Ross","Course 13","Semester 2",80,57,96,98,"83.67"
139,"Lawrence Ross","Course 17","Semester 2",68,54,74,65,"64.33"
139,"Lawrence Ross","Course 18","Semester 2",63,86,72,72,"76.67"
139,"Lawrence Ross","Course 12","Semester 3",97,66,60,82,"69.33"
139,"Lawrence Ross","Course 13","Semester 3",86,86,74,72,"77.33"
139,"Lawrence Ross","Course 15","Semester 3",81,58,64,80,"67.33"
140,"Miranda Allen MD","Course 11","Semester 1",71,57,99,69,"75.00"
140,"Miranda Allen MD","Course 15","Semester 1",61,90,57,98,"81.67"
140,"Miranda Allen MD","Course 16","Semester 1",78,91,78,82,"83.67"
140,"Miranda Allen MD","Course 19","Semester 1",62,91,69,98,"86.00"
140,"Miranda Allen MD","Course 11","Semester 2",61,47,41,46,"44.67"
140,"Miranda Allen MD","Course 17","Semester 2",90,98,62,69,"76.33"
140,"Miranda Allen MD","Course 18","Semester 2",67,61,65,84,"70.00"
140,"Miranda Allen MD","Course 13","Semester 3",95,59,74,87,"73.33"
140,"Miranda Allen MD","Course 18","Semester 3",78,57,77,84,"72.67"
140,"Miranda Allen MD","Course 20","Semester 3",80,62,84,52,"66.00"
141,"Laura Gregory","Course 11","Semester 1",56,42,34,31,"35.67"
141,"Laura Gregory","Course 19","Semester 1",63,92,70,70,"77.33"
141,"Laura Gregory","Course 20","Semester 1",63,94,78,53,"75.00"
141,"Laura Gregory","Course 13","Semester 2",62,94,64,81,"79.67"
141,"Laura Gregory","Course 16","Semester 2",81,67,57,52,"58.67"
141,"Laura Gregory","Course 12","Semester 3",99,81,65,65,"70.33"
141,"Laura Gregory","Course 14","Semester 3",82,56,85,69,"70.00"
141,"Laura Gregory","Course 19","Semester 3",84,90,54,80,"74.67"
141,"Laura Gregory","Course 20","Semester 3",71,40,32,37,"36.33"
142,"Donna Gibbs","Course 11","Semester 1",86,73,94,80,"82.33"
142,"Donna Gibbs","Course 12","Semester 1",89,77,90,59,"75.33"
142,"Donna Gibbs","Course 19","Semester 1",71,61,73,66,"66.67"
142,"Donna Gibbs","Course 11","Semester 2",64,30,31,46,"35.67"
142,"Donna Gibbs","Course 18","Semester 2",62,80,76,68,"74.67"
142,"Donna Gibbs","Course 20","Semester 2",64,78,65,71,"71.33"
142,"Donna Gibbs","Course 11","Semester 3",59,43,48,45,"45.33"
142,"Donna Gibbs","Course 13","Semester 3",81,78,55,80,"71.00"
142,"Donna Gibbs","Course 14","Semester 3",71,65,65,59,"63.00"
142,"Donna Gibbs","Course 19","Semester 3",60,97,68,77,"80.67"
143,"Christopher Morgan","Course 11","Semester 1",71,82,77,74,"77.67"
143,"Christopher Morgan","Course 13","Semester 1",70,84,51,100,"78.33"
143,"Christopher Morgan","Course 17","Semester 1",91,63,60,51,"58.00"
143,"Christopher Morgan","Course 19","Semester 1",52,33,37,37,"35.67"
143,"Christopher Morgan","Course 11","Semester 2",94,78,72,55,"68.33"
143,"Christopher Morgan","Course 13","Semester 2",63,95,81,71,"82.33"
143,"Christopher Morgan","Course 14","Semester 2",98,82,98,95,"91.67"
143,"Christopher Morgan","Course 19","Semester 2",92,69,84,55,"69.33"
143,"Christopher Morgan","Course 11","Semester 3",43,46,40,38,"41.33"
143,"Christopher Morgan","Course 16","Semester 3",64,80,52,91,"74.33"
143,"Christopher Morgan","Course 17","Semester 3",70,43,40,46,"43.00"
144,"Victoria Griffin","Course 14","Semester 1",93,67,87,70,"74.67"
144,"Victoria Griffin","Course 17","Semester 1",96,62,87,65,"71.33"
144,"Victoria Griffin","Course 18","Semester 1",64,57,72,54,"61.00"
144,"Victoria Griffin","Course 20","Semester 1",66,70,62,88,"73.33"
144,"Victoria Griffin","Course 11","Semester 2",68,96,99,81,"92.00"
144,"Victoria Griffin","Course 15","Semester 2",60,67,93,59,"73.00"
144,"Victoria Griffin","Course 17","Semester 2",94,75,81,65,"73.67"
144,"Victoria Griffin","Course 18","Semester 2",73,65,62,71,"66.00"
144,"Victoria Griffin","Course 14","Semester 3",94,75,71,66,"70.67"
144,"Victoria Griffin","Course 15","Semester 3",85,94,79,100,"91.00"
144,"Victoria Griffin","Course 17","Semester 3",73,60,84,80,"74.67"
144,"Victoria Griffin","Course 20","Semester 3",76,77,67,69,"71.00"
145,"Linda Higgins","Course 14","Semester 1",99,78,91,55,"74.67"
145,"Linda Higgins","Course 17","Semester 1",30,44,48,37,"43.00"
145,"Linda Higgins","Course 20","Semester 1",84,51,52,70,"57.67"
145,"Linda Higgins","Course 12","Semester 2",88,99,86,92,"92.33"
145,"Linda Higgins","Course 18","Semester 2",66,56,92,95,"81.00"
145,"Linda Higgins","Course 19","Semester 2",99,99,79,88,"88.67"
145,"Linda Higgins","Course 11","Semester 3",71,84,79,51,"71.33"
145,"Linda Higgins","Course 15","Semester 3",92,95,96,96,"95.67"
145,"Linda Higgins","Course 18","Semester 3",53,45,48,43,"45.33"
146,"Richard Robinson","Course 13","Semester 1",42,38,45,40,"41.00"
146,"Richard Robinson","Course 15","Semester 1",70,54,84,67,"68.33"
146,"Richard Robinson","Course 17","Semester 1",94,97,58,51,"68.67"
146,"Richard Robinson","Course 19","Semester 1",68,67,70,70,"69.00"
146,"Richard Robinson","Course 13","Semester 2",70,91,56,55,"67.33"
146,"Richard Robinson","Course 14","Semester 2",71,72,97,76,"81.67"
146,"Richard Robinson","Course 17","Semester 2",74,60,68,63,"63.67"
146,"Richard Robinson","Course 18","Semester 2",75,84,77,80,"80.33"
146,"Richard Robinson","Course 11","Semester 3",72,61,54,66,"60.33"
146,"Richard Robinson","Course 12","Semester 3",89,77,92,55,"74.67"
146,"Richard Robinson","Course 15","Semester 3",72,71,66,54,"63.67"
146,"Richard Robinson","Course 18","Semester 3",87,98,60,88,"82.00"
147,"Heather Rogers","Course 13","Semester 1",69,47,31,48,"42.00"
147,"Heather Rogers","Course 18","Semester 1",89,79,73,87,"79.67"
